"n"	"dream"
"1296"	"(2007-06-03 (16)) I was at 'school'. Some others and I got caught by this evil Jack Nicholson dude. He made us lie down on our stomachs and he was going to infect us with some alien. When he wasn't looking, I ran. He started to chase after me, but this machine started up so he stayed with the other four. As I was running, I passed Ezra and some of his friends. I was running through the school and so many people were getting infected. There was a shop nearby and there were infected people there. The infected people were zombie-like but were Invasion of the Body Snatchers like and slowish at first. Then they were like the zombies in Dawn of the Dead original. Ezra and Clayton got infected. I ended up teaming up with some guy. Nana was at the shop and there was a photo of Dad on the wall. I was stabbing it because he was infected. I had tried stabbing a zombie but it didn't work. I told Nana not to talk to anyone and I left. I came back a while later and she was infected. This guy and I were at this shoe shop. We were hitting zombies with shoes and they were down with one hit. I was telling the guy to get shoes. We made a hide-out, in this little kitchen area with a curtain. I found his mother and she was infected. I told him and he was trying to talk to her. I saw Elijah and threw a shoe at his head and nothing happened. I said ""oh, you need two hits!"" and I threw another one and then realized he wasn't infected. Then, I was level 60 and I found this noob level 24 girl. She got some equipment from Red Rooster. We were going to this library to kill zombies. In the car park of this other shop there was a police car. Two policemen were in there, not infected and they were Scottish."
"1297"	"(2007-06-04 (16)) I went to some takeaway place. Mom ordered this thing with spinach and cheese. They gave her something else. I threw it inside and then went to talk to them and we were throwing it around. I left. This guy came after me. I ran into a shop and Nana was there. I called Mom. The guy was at the window. I managed to get to the car and Nana couldn't drive, so I got in the drivers seat and this evil woman was going to the passenger side so I took off. I almost crashed. I went home and there was no wood shed. Dad was there."
"1298"	"(2007-06-04 (16)) Clark and Lana (Smallville) were going to some school play thing and were standing near this rope. Someone was after Lana. Hugh Laurie was having a picnic at a park."
"1299"	"(2007-06-05 (16)) I was at Nana's. Ezra and Dmitri were there. This dog started attacking us. It was a werewolf gathering people for a reunion. It was evil."
"1300"	"(2007-06-05 (16)) I was at this house. There was lots of toast and there were two toasters. I wanted one of the milk things but I didn't like the ones in the fridge. I fell asleep and then it was six years later. There was this random flying lady."
"1301"	"(2007-06-08 (16)) I was playing this game where you get puppies. You had to click and drag to feed it and give it water. Drew Barrymore was around? Some people were talking about ""Chris Baby"" who was actually Chris Martin or whoever. I was on a bus and I was playing the game on DS. Jeremiah was sitting behind me and Eugene was sitting near me. Calvin was in front of me. I had brought an animal of some sort onto the bus, as did Ezra. I was doing stuff on the game. Eugene and Darius were on a balcony pretending to spit. Eugene was talking to some girl and Darius said ""stop talking to your girlfriend""."
"1302"	"(2007-06-08 (16)) I was taking my daily photo at some shop. I would always take it at this photo frame. One day, it was gone."
"1303"	"(2007-06-08 (16)) Some people were saying how they felt about horror movies. Then we were at this creepy place and went into this room. There were ghost ladies and I was trying to scream but they started strangling me."
"1304"	"(2007-06-09 (16)) I had my Biology exam. I was like ""What the hell?"". I hadn't studied. Mathea didn't know about it either. We both went over our notes. Ms Solomon came in and we suggested that we do it tomorrow. Ezra and Nicolas walked past. Mom picked Ezra, Mathea and I up. We went through this tunnel and the lights went out. There was a burglar and Mathea disappeared. We stopped somewhere and Clayton was with us. Mom drove off without me and I was left at this creepy motel. Mom came back and it was 2.44pm."
"1305"	"(2007-06-10 (16)) I went to the sun. I got trapped there with some guy, who was sometimes George (Grey's Anatomy). Then it wasn't me and it had been a while and they'd had a kid. If you didn't press hard against the ground you floated. There were zombies around. They (the lady, George and the kid) needed to leave so they hid in the bathroom. Then it was me. The guy got bit, so he quickly went over his plan and his eyes were going white and then I shot him in the head. The kid and I hurried to this slide. We got in this scooter thing and went down. Then I ended up in a big city and people were making a movie with zombies. Then I was at home with Dad and Ezra. I looked out the back and saw Tinkerbell and I was like ""What the hell?"". Spaceman was somewhere and he looked dead, but then he moved and he was ok."
"1306"	"(2007-06-10 (16)) I was sitting in the back of the car. Ezra was in the front and Dad was driving us home. There was this thing blocking the way. Dad drove into it but it was stretchy, so when we went forward Dad and Ezra were like ""oops"" and it flung back. I looked behind and saw a tree. I was picturing a branch going right through me, so I was thinking ""I'm dead"". Then it was minutes later. Timothy Stack had gotten in the way so he had been pushed into the tree as well as me, but we were ok."
"1307"	"(2007-06-11 (16)) Calvin, Ezra and Dad were in Dad's bed. Dad was up and it was like 4am. He hadn't put the washing out. My jumper and pants from Mom's had left this blue powder and dead mice on the floor."
"1308"	"(2007-06-12 (16)) Dad liked some movie program thing. I was on a site and it showed my password which was 'johnnyd' (I figured it was meant to be Johnny Depp), then it was 'johnnyb' and then 'jonasb' (Jonas Biggs). I was confused about it. I was in a line to get water at this cinema place. There were a couple people in the front and then suddenly I was miles away, so I gave up. Aunt Sally was in the line. Then I realized that I had a water bottle anyway."
"1309"	"(2007-06-12 (16)) I had a dream with Eugene, but I don't remember it now."
"1310"	"(2007-06-12 (16)) Mom was driving a car and there was a truck. There was something in the sky."
"1311"	"(2007-06-12 (16)) Mom woke me up and it was 11.30, so we didn't have to go to school and I was extremely happy."
"1312"	"(2007-06-13 (16)) Nicolas got his license (he was older than me) and so one day he had to take me school. He was swerving all over the road and went really fast. I was telling him off because you don't know what's around the corner; there could be people in the middle of the road. I was then at school. Calvin and Samantha had made a list of 'quotes'. They were random ones like 'school made' which was for Evelyn and Darius and 'Izzy's boyfriend' for Eugene. Samantha was pregnant."
"1313"	"(2007-06-14 (16)) I was at school. The teacher was calling out stuff and we were writing it down. Eugene was in front of me."
"1314"	"(2007-06-14 (16)) I was at a video shop and I saw Pink Flamingos there. This old lady saw my list of movies and was saying that I had good taste."
"1315"	"(2007-06-14 (16)) Jake Gyllenhaal, as Donnie Darko was being stalked by Frank. We were at this cinema thing. Everyone thought that he was majorly crazy and I was trying to stop people being mean."
"1316"	"(2007-06-14 (16)) I was at this place and Jason Lee was there. All these things were catching fire. There was ""an elephant"" in a tree, but it was actually a leopard. I was sleeping in a bottom bunk. I had my leg out and the leopard stepped down onto it and I could feel its paw on my leg. I was recounting the story later and Poppa was there."
"1317"	"(2007-06-15 (16)) I was at some place and I was running from a werewolf. It had a gun. I had trouble opening the door, but eventually managed to and ran in. Eugene, some girl and I were in there. I don't know what happened next, but Eugene and I were going out a window. He had been bit and had a couple of 'powers'. Later, we lived together in some house. One night the girl went out to a forest and started taking her clothes off because she was going to turn into a werewolf. At the house, some people were at the door and we were trying to decide whether to open it, then they started chipping at the window. We opened the door and there were two girls. Some guy wanted to talk to me and he told me that I had to be the ""bad guy"". They said they were going to take Eugene. I could run like Clark Kent, so I went to 'run' to him, which would actually teleport me to where he was, but it didn't work because of something they had done."
